week,kickoff,home,away,neutral,pred,spread_open,mkt_margin,edge,side_play,proj_total,total_open,tot_edge,tot_side,tot_play,tot_status,posted,posted_basis
4,2026-09-26,Northern State,University of Mary,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Samford,VMI,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Barton,West Alabama,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,CSU Pueblo,Colorado Mesa,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,William Jewell,McKendree,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Eastern New Mexico,UT Permian Basin,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,IU Pennsylvania,Seton Hill,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Simpson (IA),Howard Payne,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Calvin,Olivet,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Lakeland,Concordia (WI),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Nicholls,Lamar,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Alcorn State,Texas Southern,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,North Alabama,Western Illinois,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,North Carolina A&T,Rhode Island,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,East Carolina,North Carolina Central,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Western Oregon,Angelo State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Lane College,Central State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Northern Iowa,Illinois State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,West Georgia,Fort Valley State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Stephen F. Austin,Northeastern State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Alabama State,Mississippi Valley State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Texas State,Incarnate Word,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Lake Erie,Ohio Dominican,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Hampton,Campbell,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Delaware State,Towson,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Florida International,Long Island University,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Indianapolis,Truman State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Kalamazoo,Trine,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Franklin Pierce,Bentley,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Southwest Minnesota State,Wayne State (NE),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Guilford,Brevard,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Savannah State,Miles,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Tusculum,Catawba,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Wingate,UVA Wise,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,East Stroudsburg,Lackawanna,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Carroll (WI),Carthage,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Case Western Reserve,Washington & Jefferson,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Winona State,Augustana (SD),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Missouri S&T,Southwest Baptist,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Oklahoma Baptist,Southwestern Oklahoma State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Southern Arkansas,Henderson State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,East Central,Northwestern (OK),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Arkansas Monticello,Arkansas Tech,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Centenary (LA),Schreiner,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Wilkes,Montclair State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Benedictine (IL),Eureka,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Centre,Bridgewater,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Millikin,North Park,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Western Kentucky,Mercyhurst,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Chicago State,Norfolk State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Murray State,Southern Illinois,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Bethune-Cookman,South Carolina State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Eastern Washington,Cal Poly,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,South Dakota State,Eastern Illinois,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Florida A&M,Alabama A&M,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Northwestern State,SE Louisiana,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Grambling,Prairie View A&M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Jackson State,Southern,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,McNeese,East Texas A&M,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,Southeast Missouri State,West Florida,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-26,North Texas,Houston Christian,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-27,Weber State,Portland State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-27,Abilene Christian,Mercer,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-27,Northern Colorado,Utah Tech,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-27,Southern Utah,Idaho State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-27,West Texas,Midwestern State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-27,Macalester,St. Scholastica,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-27,Central Oklahoma,Northwest Missouri State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-27,Western New Mexico,Texas A&M-Kingsville,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-27,Missouri Western,Fort Hays,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-27,Westminster (MO),Lyon,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-27,Bethel (MN),Hamline,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-27,Ouachita Baptist,Harding,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-27,Western Colorado,Adams State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-27,Central Washington,Sul Ross State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-27,UC Davis,Montana,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-27,Pomona Pitzer,Claremont Mudd Scripps,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-27,Chapman,La Verne,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-27,Cal Lutheran,Redlands,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-09-27,Montana State,Northern Arizona,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
